idMUNICIPIO,NomeM,POP_2010,POP_2013,POP_2014,POP_2015,POP_2016,QTD_IES,IDH_2010,GINI_2010,PIB_2010,PERCAPITA_2010,UF_idUF
1,"Barra De São Miguel",5611,5746,5791,5836,5880,0,0.57200003,0.4553,26723.669,4762.73,15
2,Cambará,23871,24210,24323,24437,24550,0,0.72100002,0.4763,377784.282,15826.08,18
3,"José Gonçalves De Minas",4577,4541,4529,4518,4506,0,0.63200003,0.4157,22119.589,4832.77,11
4,"Ewbank Da Câmara",3752,3795,3810,3824,3838,0,0.67600000,0.3693,21237.870,5660.41,11
5,Amontada,39233,41303,41993,42683,43373,0,0.60600001,0.5633,183179.765,4669.02,6
6,Itá,6427,6326,6292,6259,6225,0,0.77100003,0.4531,199626.695,31060.63,24
7,"Gracho Cardoso",5648,5687,5700,5713,5725,0,0.57700002,0.5784,35169.384,6226.87,25
8,"Ouro Preto Do Oeste",37941,37058,36764,36470,36175,0,0.68199998,0.4947,472349.088,12449.57,21
9,"Bueno Brandão",10892,10880,10876,10872,10868,0,0.65799999,0.4456,97852.965,8983.93,11
10,"Praia 3",7661,7925,8013,8101,8189,0,0.58300000,0.5339,37647.026,4914.11,27
11,"São Domingos Do Capim",29827,30554,30796,31038,31280,0,0.53200001,0.6063,104062.664,3488.87,14
12,"Canaã Dos Carajás",26727,31469,33049,34630,36210,0,0.67299998,0.5686,1559968.168,58366.75,14
13,Cambé,96735,99300,100155,101010,101864,0,0.73400003,0.4231,1439278.976,14878.58,18
14,"Palmeiras De Goiás",23333,24986,25537,26089,26640,0,0.69800001,0.4464,496032.043,21258.82,9
15,Quadra,3236,3412,3470,3529,3587,0,0.67799997,0.4908,48616.928,15023.77,26
16,Montezuma,7472,7742,7832,7922,8011,0,0.58700001,0.4578,32333.062,4327.23,11
17,Cacimbas,6814,6765,6748,6732,6715,0,0.52300000,0.5374,26182.910,3842.52,15
18,"Iporã Do Oeste",8413,8574,8627,8681,8735,0,0.75900000,0.4347,121138.078,14398.92,24
19,Itutinga,3913,3845,3822,3800,3777,0,0.72700000,0.5592,57946.506,14808.72,11
20,"Mundo Novo",17035,17445,17581,17718,17855,0,0.68599999,0.5144,229489.697,13471.66,12
21,"Vila Nova Do Piauí",3076,3127,3144,3161,3178,0,0.56500000,0.6043,14491.997,4711.31,17
22,"Prata Do Piauí",3085,3075,3072,3069,3066,0,0.56500000,0.5616,12338.764,3999.60,17
23,Cajari,18348,19831,20325,20820,21314,0,0.52300000,0.6273,70696.226,3853.08,10
24,Puxinanã,12929,13213,13308,13403,13498,0,0.61699998,0.4575,61013.834,4719.15,15
25,"Bernardino De Campos",10777,10794,10800,10806,10811,0,0.73400003,0.4560,143140.543,13282.04,26
26,"Flora Rica",1752,1625,1582,1540,1497,0,0.72700000,0.4179,32921.687,18790.92,26
27,"Bernardo Sayão",4467,4442,4433,4425,4417,0,0.63800001,0.4364,52725.636,11803.37,27
28,"Reserva Do Iguaçu",7327,7522,7587,7652,7716,0,0.64800000,0.5729,67863.704,9262.14,18
29,Jussara,6613,6707,6739,6770,6801,0,0.71799999,0.4570,150471.257,22753.86,18
30,"São Salvador Do Tocantins",2910,2961,2978,2995,3012,0,0.60500002,0.6203,41926.921,14407.88,27
31,Itapira,68365,69861,70360,70859,71358,1,0.76200002,0.4611,1738168.072,25424.82,26
32,Guaraniaçu,14583,13798,13536,13274,13012,0,0.67699999,0.5452,179228.600,12290.24,18
33,Joaíma,14930,15043,15080,15118,15155,0,0.58700001,0.5385,76506.717,5124.36,11
34,"Boa Ventura",5751,5500,5416,5333,5249,0,0.59899998,0.4612,24186.143,4205.55,15
35,"Pio Xii",22016,20097,19457,18818,18178,0,0.54100001,0.5391,80490.907,3656.02,10
36,Itueta,5836,5895,5914,5934,5953,0,0.63499999,0.5219,49864.879,8544.36,11
37,"Colônia Leopoldina",20022,20781,21034,21287,21539,0,0.51700002,0.5406,111934.989,5590.60,2
38,Florianópolis,421203,444869,452758,460647,468536,1,0.84700000,0.5474,9806533.682,23282.20,24
39,Poconé,31778,32080,32180,32281,32381,0,0.65200001,0.5598,314326.371,9891.32,13
40,Acajutiba,14830,14982,15033,15084,15135,0,0.58200002,0.5791,72116.066,4862.85,5
41,"Jardim De Angicos",2607,2588,2582,2576,2569,0,0.56500000,0.5342,14135.845,5422.27,20
42,"Palmeira Do Piauí",4993,4931,4911,4890,4869,0,0.55699998,0.5967,25399.605,5087.04,17
43,Nonoai,12076,11852,11778,11703,11628,0,0.70200002,0.5068,221527.802,18344.47,23
44,Pejuçara,3973,3908,3887,3865,3843,0,0.74100000,0.4636,115237.426,29005.14,23
45,"Conceição Da Feira",20408,21276,21566,21855,22144,0,0.63400000,0.5738,104357.773,5113.57,5
46,Jacutinga,22797,23935,24314,24694,25073,0,0.71499997,0.4326,298909.751,13111.80,11
47,Poções,44760,44924,44979,45034,45088,0,0.60399997,0.5527,232557.747,5195.66,5
48,"Cerro Largo",13289,13476,13539,13601,13663,0,0.76400000,0.4721,327198.364,24621.74,23
49,Guairaçá,6194,6283,6312,6342,6372,0,0.69300002,0.4548,81245.480,13116.80,18
50,"João Dias",2601,2603,2603,2604,2604,0,0.52999997,0.5572,12597.126,4843.19,20
51,Aracoiaba,25405,25807,25941,26076,26210,0,0.61500001,0.5175,107383.587,4226.87,6
52,Macapá,397913,432295,443755,455216,466676,0,0.73299998,0.6037,5215129.810,13106.21,4
53,Mostardas,12130,12272,12319,12366,12413,0,0.66399997,0.5593,237326.460,19565.25,23
54,Traipu,25710,26391,26618,26846,27073,0,0.53200001,0.6452,77845.369,3027.82,2
55,"Santana Dos Garrotes",7266,7081,7020,6958,6896,0,0.59399998,0.4896,31400.856,4321.62,15
56,"Vila Rica",21403,23149,23731,24313,24895,0,0.68800002,0.5647,291373.020,13613.65,13
57,Santaluz,33816,34674,34960,35247,35533,0,0.59799999,0.4999,147193.263,4352.77,5
58,"Barra Do Mendes",13997,14113,14152,14191,14229,0,0.63000000,0.5775,60071.177,4291.72,5
59,"Coronel João Sá",17066,16286,16026,15767,15507,0,0.53500003,0.4883,104720.361,6136.20,5
60,"Senador Georgino Avelino",3924,4111,4173,4235,4297,0,0.56999999,0.4493,21601.723,5505.03,20
61,"Nicolau Vergueiro",1721,1694,1685,1676,1666,0,0.75300002,0.5288,49538.737,28784.86,23
62,"Presidente Kennedy",10315,10543,10619,10695,10771,0,0.65700001,0.4958,1607332.884,155824.81,8
63,Chapada,9377,9266,9229,9193,9156,0,0.75700003,0.4629,211682.630,22574.66,23
64,Lapão,25651,25928,26021,26113,26205,0,0.59600002,0.5264,119886.611,4673.76,5
65,"Nova Cantu",7425,6678,6429,6181,5932,0,0.65799999,0.4820,82869.686,11160.90,18
66,"São Felipe",20305,20328,20336,20344,20351,0,0.61600000,0.5101,91891.473,4525.56,5
67,"Piedade Dos Gerais",4645,4756,4793,4831,4868,0,0.62599999,0.4856,30807.527,6632.41,11
68,"Coronel Pilar",1725,2243,2415,2588,2760,0,0.72700000,0.3748,30298.646,17564.43,23
69,"Aparecida Do Rio Negro",4213,4422,4491,4561,4631,0,0.65100002,0.4878,39482.578,9371.61,27
70,"Rosário Do Catete",9222,9858,10070,10282,10494,0,0.63099998,0.5148,408004.227,44242.49,25
71,"São João Da Ponta",5265,5634,5757,5880,6003,0,0.58300000,0.5377,19258.415,3657.82,14
72,"Olho Dágua",6931,6661,6571,6481,6391,0,0.57200003,0.5557,29875.646,4310.44,15
73,Douradina,5365,5555,5618,5682,5745,0,0.69900000,0.6174,54712.224,10197.99,12
74,Terenos,17162,18812,19362,19912,20462,0,0.65799999,0.5206,213040.309,12413.49,12
75,Parecis,4810,5166,5285,5404,5523,0,0.61699998,0.5315,82159.935,17081.07,21
76,Amparo,65836,67466,68009,68552,69095,1,0.78500003,0.4977,2023207.626,30731.02,26
77,"Sítio Do Mato",12051,12141,12171,12201,12230,0,0.56400001,0.5956,74928.561,6217.62,5
78,Janaúba,66803,68349,68864,69379,69894,0,0.69599998,0.5405,524695.709,7854.37,11
79,River5,6165,5857,5754,5652,5549,0,0.66399997,0.5152,47874.088,7765.46,26
80,"São Geraldo Da Piedade",4389,4201,4139,4076,4013,0,0.60000002,0.5563,26324.460,5997.83,11
81,Mairinque,43225,44200,44525,44850,45175,0,0.74299997,0.4804,897099.484,20754.18,26
82,"Santa Terezinha",8767,8745,8738,8731,8723,0,0.66900003,0.5352,132926.308,15162.12,24
83,"São Miguel Do Oeste",36295,37486,37883,38281,38678,0,0.80100000,0.5043,636568.613,17538.74,24
84,Boqueirão,16889,17196,17298,17400,17502,0,0.60699999,0.4611,105053.507,6220.23,15
85,Tubarão,97281,99924,100805,101687,102568,1,0.79600000,0.4762,1795073.192,18452.45,24
86,Cristalina,46568,50304,51549,52794,54039,0,0.69900000,0.5753,1121098.295,24074.44,9
87,Carlópolis,13706,13826,13866,13907,13947,0,0.71300000,0.4750,150943.212,11012.93,18
88,Xanxerê,44102,46104,46771,47439,48106,0,0.77499998,0.5041,969228.401,21976.97,24
89,"Marabá Paulista",4812,5146,5257,5369,5480,0,0.67699999,0.3962,73912.036,15359.94,26
90,Nordestina,12398,12577,12637,12697,12757,0,0.56000000,0.5416,43285.886,3491.36,5
91,"Conselheiro Mairinck",3627,3676,3693,3709,3725,0,0.70700002,0.4766,36773.793,10138.90,18
92,Tamboril,25455,25300,25248,25196,25144,0,0.57999998,0.5287,103200.946,4054.25,6
93,Condado,24298,25048,25298,25549,25799,0,0.60200000,0.5405,118233.048,4865.96,16
94,Batayporã,10938,11032,11063,11095,11126,0,0.68400002,0.5654,215899.956,19738.52,12
95,"Chapadão Do Céu",7004,7972,8294,8617,8940,0,0.74199998,0.4220,682159.645,97395.72,9
96,"Maria Da Fé",14216,14099,14060,14021,13981,0,0.70200002,0.4863,103817.085,7302.83,11
97,"Barra De Santo Antônio",14228,15091,15379,15667,15954,0,0.55699998,0.5362,61283.950,4307.28,2
98,Primavera,10268,10433,10488,10543,10598,0,0.57700002,0.6550,33449.939,3257.69,14
99,"Águas De São Pedro",2703,2949,3031,3113,3195,0,0.85399997,0.5438,57198.625,21161.16,26
100,Caturité,4546,4655,4691,4728,4764,0,0.62300003,0.5686,35912.374,7899.77,15
101,"Santa Tereza De Goiás",3991,3779,3709,3638,3567,0,0.66500002,0.5276,33371.244,8361.62,9
102,"Manoel Urbano",7989,8474,8635,8797,8958,0,0.55100000,0.5939,67533.452,8453.30,1
103,"Américo Brasiliense",34522,36393,37016,37640,38263,0,0.75099999,0.3972,684651.202,19832.32,26
104,Potengi,10276,10617,10731,10845,10959,0,0.56199998,0.5844,40315.820,3923.30,6
105,Várzea,2504,2640,2685,2731,2776,0,0.70700002,0.4078,14940.385,5966.61,15
106,"Caxias Do 5",435482,458001,465507,473014,480520,4,0.78200001,0.4925,15692358.720,36034.46,23
107,"Elói Mendes",25266,26262,26594,26926,27257,0,0.68500000,0.4790,329980.035,13060.24,11
108,Sapeaçu,16597,16641,16656,16671,16685,0,0.61400002,0.5905,84154.913,5070.49,5
109,Goia3,4960,4996,5008,5021,5033,0,0.62099999,0.5430,45159.829,9104.80,27
110,Aiuruoca,6173,6084,6055,6025,5995,0,0.66799998,0.4888,58442.697,9467.47,11
111,Pureza,8432,8873,9020,9167,9313,0,0.56699997,0.5414,43962.376,5213.75,20
112,"Rio Branco",335796,360617,368891,377165,385438,3,0.72700000,0.6121,4311124.353,12838.52,1
113,Aracati,69167,71561,72359,73157,73955,0,0.65499997,0.5416,560865.057,8108.85,6
114,"Nina Rodrigues",12467,13720,14138,14556,14974,0,0.58499998,0.6281,43087.371,3456.11,10
115,Petrolândia,32485,34035,34551,35068,35584,0,0.62300003,0.5686,705416.345,21715.14,16
116,"Cedro Do Abaeté",1212,1189,1181,1174,1166,0,0.67799997,0.4093,11360.646,9373.47,11
117,"Goianésia Do Pará",30437,32763,33538,34313,35088,0,0.56000000,0.5619,147271.848,4838.58,14
118,"Campos Do Jordão",47824,48896,49253,49610,49967,0,0.74900001,0.5914,611867.598,12794.15,26
119,Tacuru,10215,10664,10814,10964,11114,0,0.59299999,0.5957,107141.814,10488.67,12
120,"Cornélio Procópio",46925,46944,46951,46957,46963,0,0.75900000,0.4880,780751.256,16638.28,18
121,"Barra Do Ribeiro",12568,12785,12857,12930,13002,0,0.67000002,0.5071,170130.470,13536.80,23
122,Americana,210701,219133,221944,224755,227566,0,0.81099999,0.4693,6659418.053,31606.01,26
123,Icatu,25147,26244,26610,26976,27342,0,0.54600000,0.5876,78390.651,3117.30,10
124,"Pérola Doeste",6764,6587,6528,6469,6410,0,0.72600001,0.4440,75663.829,11186.26,18
125,Piratininga,12072,12518,12667,12816,12965,0,0.77899998,0.4783,120419.708,9975.12,26
126,"Pedra Grande",3521,3372,3323,3273,3223,0,0.55900002,0.4813,23275.798,6610.56,20
127,"Porto Alegre Do Piauí",2559,2600,2614,2628,2642,0,0.56300002,0.4867,13382.823,5229.71,17
128,Igarapé-açu,35843,36876,37220,37565,37909,0,0.59500003,0.5731,124380.208,3470.14,14
129,Guaporema,2218,2210,2208,2205,2202,0,0.71899998,0.3738,32314.236,14569.09,18
130,Manari,18187,19735,20251,20767,21282,0,0.48699999,0.5438,68948.608,3791.09,16
131,"Santa Teresa",21815,22173,22292,22412,22531,0,0.71399999,0.4964,233886.146,10721.35,8
132,"Corumbataí Do 5",4003,3720,3626,3532,3437,0,0.63800001,0.4229,37291.339,9315.85,18
133,"Cambará Do 5",6545,6457,6427,6398,6368,0,0.69700003,0.4545,115218.565,17604.06,23
134,Ibaté,30724,32003,32429,32855,33281,0,0.70300001,0.4003,427857.491,13925.84,26
135,Tocantinópolis,22608,22557,22540,22524,22507,0,0.68099999,0.5272,146155.574,6464.77,27
136,"Monte Santo",52360,51702,51483,51264,51045,0,0.50599998,0.5517,187622.942,3583.33,5
137,Araçagi,17224,16963,16876,16789,16701,0,0.54900002,0.5333,106495.014,6182.94,15
138,Riachinho,8007,8017,8021,8024,8027,0,0.63200003,0.4904,54855.969,6851.00,11
139,"Fazenda Nova",6318,6086,6008,5931,5853,0,0.68500000,0.4707,66905.125,10589.61,9
140,Carnaubais,9775,10250,10408,10567,10725,0,0.58899999,0.5263,77275.147,7905.39,20
141,"São José Dos Basílios",7496,7515,7522,7528,7534,0,0.55699998,0.5520,29432.949,3926.49,10
142,"Francisco Sá",24918,25325,25460,25596,25732,0,0.65399998,0.5353,177306.395,7115.59,11
143,"Lagoa De Dentro",7370,7455,7484,7512,7540,0,0.56999999,0.5308,41381.320,5614.83,15
144,"Santa Gertrudes",21644,23365,23939,24513,25087,0,0.73699999,0.3857,414322.872,19142.62,26
145,Centenário,2565,2686,2726,2766,2806,0,0.56900001,0.6363,18458.642,7196.35,27
146,"São João Do Tigre",4396,4371,4362,4354,4345,0,0.55199999,0.5166,18885.413,4296.04,15
147,Divinópolis,213076,221810,224722,227633,230544,1,0.76400000,0.4797,3374633.714,15837.70,11
148,"Guarujá Do 5",4908,4972,4993,5014,5035,0,0.73000002,0.4021,76985.548,15685.73,24
149,"Ponta De Pedras",25989,28178,28907,29637,30366,0,0.56199998,0.6104,88284.815,3397.01,14
150,Benevides,51663,56498,58110,59722,61333,0,0.66500002,0.4920,599178.279,11597.82,14
151,"São João Batista Do Glória",6890,7076,7138,7200,7261,0,0.72399998,0.4537,358922.587,52093.26,11
152,"Novo Progresso",25106,25153,25169,25185,25201,0,0.67299998,0.5563,221402.781,8818.72,14
153,Ibipitanga,14171,14397,14472,14547,14622,0,0.58399999,0.5761,52235.032,3686.05,5
154,"Salto Do Itararé",5178,5067,5030,4993,4955,0,0.70400000,0.4231,43142.645,8331.91,18
155,"Limoeiro Do 3",56281,58279,58945,59612,60278,0,0.68199998,0.5055,402179.559,7145.92,6
156,"Praia Grande",7270,7265,7264,7262,7260,0,0.71799999,0.4278,86047.800,11836.01,24
157,Planaltino,8822,9080,9166,9252,9337,0,0.57200003,0.5631,35230.821,3993.52,5
158,Anajatuba,25294,25989,26220,26452,26684,0,0.58099997,0.6039,93059.932,3679.13,10
159,Pirapó,2757,2579,2520,2461,2402,0,0.66900003,0.4593,35586.585,12907.72,23
160,Jaguaré,24718,26272,26790,27308,27825,0,0.67799997,0.5677,395950.525,16018.71,8
161,Biquinhas,2634,2578,2559,2541,2522,0,0.68800002,0.4126,29098.769,11047.37,11
162,"Nova Londrina",13069,13039,13029,13019,13009,0,0.75800002,0.4986,185838.270,14219.78,18
163,Braganey,5735,5598,5553,5507,5461,0,0.70099998,0.5081,75598.352,13181.93,18
164,"São José Do Barreiro",4097,4083,4079,4074,4069,0,0.68400002,0.5483,33292.095,8125.97,26
165,Rincão,10414,10439,10448,10456,10464,0,0.73400003,0.4472,125283.126,12030.26,26
166,Óleo,2673,2577,2545,2513,2480,0,0.73000002,0.4245,42109.230,15753.55,26
167,Curralinhos,4182,4344,4398,4453,4507,0,0.55500001,0.5349,12543.237,2999.34,17
168,Croatá,17077,17381,17482,17584,17685,0,0.58999997,0.5864,75025.748,4393.38,6
169,"Três Forquilhas",2912,2814,2781,2749,2716,0,0.66200000,0.4213,28421.094,9759.99,23
170,"Serra Grande",2975,3011,3023,3035,3047,0,0.58600003,0.4792,13322.992,4478.32,15
171,Juatuba,22221,23971,24554,25137,25720,0,0.71700001,0.4854,879186.531,39565.57,11
172,Ibiporã,48200,50014,50619,51224,51828,0,0.72600001,0.4782,903315.281,18740.98,18
173,"Monteiro Lobato",4123,4275,4326,4377,4428,0,0.70999998,0.4953,51082.881,12389.74,26
174,Quatá,12828,13180,13297,13415,13532,0,0.73799998,0.4175,522892.034,40761.77,26
175,Apuiarés,13927,14343,14482,14621,14759,0,0.61799997,0.5430,52312.552,3756.20,6
176,Catanduvas,10208,10144,10123,10102,10080,0,0.67799997,0.5415,142586.322,13968.10,18
177,"Coronel Freitas",10213,10116,10084,10052,10020,0,0.74400002,0.4103,169388.471,16585.57,24
178,Maturéia,5939,6211,6302,6393,6483,0,0.57200003,0.5226,26213.656,4413.82,15
179,"Pedra Dourada",2187,2297,2333,2370,2406,0,0.65499997,0.5455,16680.136,7626.95,11
180,Lagarto,94852,98307,99459,100611,101763,1,0.62500000,0.5069,699879.782,7378.65,25
181,Casca,8648,8710,8731,8752,8773,0,0.78500003,0.4310,245670.127,28407.74,23
182,Macieira,1826,1804,1796,1789,1782,0,0.66200000,0.4036,29812.193,16326.50,24
183,Entre-ijuís,8938,8709,8632,8556,8480,0,0.68000001,0.4726,122232.463,13675.59,23
184,Mirangaba,16323,16942,17148,17354,17560,0,0.54200000,0.5183,68599.689,4202.64,5
185,"Rodeio Bonito",5743,5741,5740,5739,5738,0,0.73199999,0.4622,75465.431,13140.42,23
186,"Paraguaçu Paulista",42281,43080,43346,43613,43879,0,0.76200002,0.4641,923619.457,21844.79,26
187,Esperantina,9476,10032,10217,10403,10588,0,0.56999999,0.5610,49070.718,5178.42,27
188,Taguatinga,15053,15618,15807,15995,16183,0,0.63400000,0.6521,126059.472,8374.38,27
189,Gilbués,10393,10442,10459,10475,10491,0,0.54799998,0.6883,60052.977,5778.21,17
190,Barracão,5355,5284,5260,5237,5213,0,0.70999998,0.5879,118293.578,22090.30,23
191,"Santana Do Araguaia",56132,63606,66098,68589,71080,0,0.60200000,0.4721,316215.095,5633.42,14
192,"Chapada Da Natividade",3280,3282,3282,3283,3284,0,0.62000000,0.6287,35618.685,10859.36,27
193,Paulistas,4918,4860,4840,4821,4801,0,0.62500000,0.5212,28342.150,5762.94,11
194,Tiradentes,7002,7375,7499,7624,7748,0,0.74000001,0.5748,72570.627,10364.27,11
195,"Governador Valadares",263594,268533,270179,271826,273472,2,0.72700000,0.5377,3344341.093,12687.47,11
196,"Três Lagoas",101722,108521,110787,113054,115320,1,0.74400002,0.5099,2821908.887,27741.38,12
197,"Bom Jesus Dos Perdões",19703,21620,22259,22898,23537,0,0.71300000,0.4914,278890.698,14154.73,26
198,Resplendor,17099,17136,17149,17161,17173,0,0.67000002,0.5531,175572.175,10267.98,11
199,Sem-peixe,2847,2750,2718,2686,2653,0,0.65399998,0.4442,18341.006,6442.22,11
200,Pinhal,2515,2519,2520,2521,2522,0,0.72000003,0.4573,47664.039,18951.90,23
201,"Santo Antônio Do Grama",4090,4004,3975,3947,3918,0,0.63300002,0.4238,30139.857,7369.16,11
202,Paramirim,20998,21621,21829,22037,22244,0,0.61500001,0.5134,95967.542,4570.32,5
203,Machacalis,6974,6991,6997,7003,7008,0,0.63999999,0.4852,41203.113,5908.10,11
204,Perdizes,14391,14999,15202,15405,15607,0,0.72299999,0.5539,443725.102,30833.51,11
205,Sinimbu,10067,10024,10010,9996,9981,0,0.63099998,0.4896,121952.267,12114.06,23
206,"Abre Campo",13311,13300,13296,13293,13289,0,0.65399998,0.5225,106732.581,8018.37,11
207,Uiraúna,14584,14855,14945,15036,15126,0,0.63599998,0.5482,74993.380,5142.17,15
208,Pedregulho,15699,15911,15981,16052,16122,0,0.71499997,0.4975,294582.754,18764.43,26
209,"Jenipapo De Minas",7117,7305,7368,7431,7493,0,0.62400001,0.4589,30615.251,4301.71,11
210,Camalaú,5749,5819,5842,5866,5889,0,0.56699997,0.4648,26378.698,4588.40,15
211,Borba,34452,36202,36785,37369,37952,0,0.56000000,0.6364,170912.264,4960.88,3
212,"Casa Nova",64944,67708,68630,69551,70472,0,0.56999999,0.5483,338074.794,5205.64,5
213,Itapuca,2337,2231,2195,2160,2125,0,0.66399997,0.4023,33814.092,14469.02,23
214,Tapiramutá,16528,16368,16315,16262,16208,0,0.59399998,0.6191,80875.997,4893.27,5
215,Ribeirópolis,17163,17680,17853,18025,18197,0,0.61299998,0.4590,130171.386,7584.42,25
216,Miravânia,4561,4673,4711,4748,4785,0,0.59299999,0.4892,31099.939,6818.67,11
217,Seberi,10902,10768,10723,10679,10634,0,0.72299999,0.5269,164259.689,15066.93,23
218,"São Gonçalo Do Gurguéia",2825,2976,3026,3077,3127,0,0.56000000,0.6471,12868.795,4555.33,17
219,"Mato Rico",3822,3620,3552,3485,3418,0,0.63200003,0.4615,32486.785,8499.94,18
220,"Oliveira De Fátima",1035,1058,1066,1074,1081,0,0.67500001,0.5720,12513.665,12090.50,27
221,"Bernardo Do Mearim",5996,6223,6299,6375,6450,0,0.60399997,0.4736,42642.661,7111.85,10
222,"São Valentim Do 5",2168,2176,2179,2182,2185,0,0.76400000,0.4266,40743.595,18793.17,23
223,Pederneiras,41530,43005,43496,43988,44480,0,0.73900002,0.5021,702934.589,16925.95,26
224,Planalto,24497,25334,25613,25892,26171,0,0.56000000,0.4634,116029.923,4736.50,5
225,Sussuapara,6235,6593,6712,6832,6951,0,0.58600003,0.4643,28365.109,4549.34,17
226,"Cuité De Mamanguape",6198,6220,6228,6235,6242,0,0.52399999,0.4839,36844.726,5944.62,15
227,Sericita,7125,7166,7179,7193,7206,0,0.56000000,0.4523,40601.930,5698.52,11
228,Colina,17373,17586,17657,17728,17798,0,0.75700003,0.4614,415013.373,23888.41,26
229,Jiquiriçá,14087,14222,14267,14312,14356,0,0.55299997,0.5046,56943.819,4042.30,5
230,Itaparica,20760,21305,21486,21668,21849,0,0.67000002,0.6035,115036.885,5541.28,5
231,Descoberto,4757,4825,4847,4870,4893,0,0.68000001,0.4591,47795.558,10047.42,11
232,Anastácio,23846,24257,24394,24531,24667,0,0.66299999,0.4811,209936.311,8803.84,12
233,"São José Do Mantimento",2592,2656,2677,2699,2720,0,0.65700001,0.4919,19138.588,7383.71,11
234,Caranaíba,3288,3231,3212,3193,3174,0,0.63400000,0.4423,19435.467,5911.03,11
235,"Novo Lino",12069,12577,12747,12916,13085,0,0.52100003,0.5525,56250.663,4660.76,2
236,"Francisco Santos",8619,9092,9249,9407,9565,0,0.60799998,0.5136,36940.105,4285.89,17
237,"Rio Dos Índios",3616,3290,3182,3073,2964,0,0.65600002,0.5054,47391.269,13105.99,23
238,"Dona Emma",3723,3847,3889,3930,3971,0,0.74199998,0.4641,50510.495,13567.15,24
239,"Santana Do Cariri",17181,17281,17315,17348,17381,0,0.61199999,0.5672,73574.813,4282.34,6
240,"São João Do Jaguaribe",7902,7678,7603,7528,7453,0,0.65399998,0.5110,41945.548,5308.22,6
241,"Cabaceiras Do Paraguaçu",17327,17861,18039,18217,18395,0,0.58099997,0.5455,62273.650,3594.02,5
242,Butiá,20405,20430,20438,20447,20455,0,0.68900001,0.4919,281865.230,13813.54,23
243,"Barra Funda",2367,2408,2421,2435,2449,0,0.76300001,0.3947,75333.319,31826.50,23
244,Cruzeta,7968,7917,7900,7883,7866,0,0.65399998,0.4278,54074.350,6786.44,20
245,Westfalia,2793,3631,3910,4190,4469,0,0.75199997,0.3301,92381.090,33075.94,23
246,Normandia,8926,9762,10041,10320,10599,0,0.59399998,0.7120,89429.719,10019.01,22
247,"Belo Vale",7536,7568,7579,7590,7600,0,0.65499997,0.4699,54930.144,7289.03,11
248,"Presidente Sarney",17143,18171,18513,18856,19198,0,0.55699998,0.5119,61223.195,3571.32,10
249,"Sete Quedas",10780,10733,10718,10702,10686,0,0.61400002,0.5470,105335.371,9771.37,12
