idMUNICIPIO,NomeM,POP_2010,POP_2013,POP_2014,POP_2015,POP_2016,QTD_IES,IDH_2010,GINI_2010,PIB_2010,PERCAPITA_2010,UF_idUF
250,"Rosário Oeste",17682,17360,17253,17146,17038,0,0.64999998,0.5080,224125.343,12675.34,13
251,Machadinho,5515,5451,5430,5409,5387,0,0.69199997,0.5180,76252.358,13826.36,23
252,"São Domingos Do Maranhão",33630,33804,33862,33921,33979,0,0.58200002,0.5944,148454.280,4414.34,10
253,Sangão,10402,11084,11312,11539,11766,0,0.69999999,0.4051,159261.223,15310.63,24
254,Ibirarema,6725,7032,7135,7237,7339,0,0.70800000,0.4352,113326.848,16851.58,26
255,"São José Da Barra",6778,6996,7068,7141,7213,0,0.73900002,0.5050,347780.336,51310.17,11
256,Melgaço,24789,25907,26279,26652,27024,0,0.41800001,0.5537,71609.837,2888.77,14
257,Bertópolis,4498,4517,4523,4529,4535,0,0.59399998,0.5442,29069.971,6462.87,11
258,Ladainha,16999,17349,17466,17583,17699,0,0.54100001,0.5624,66683.603,3922.80,11
259,"União Dos Palmares",62401,63535,63913,64292,64670,0,0.59299999,0.5469,379843.611,6087.14,2
260,Macajuba,11229,11156,11131,11107,11082,0,0.52399999,0.5639,43733.119,3894.66,5
261,Itabaiana,86981,90031,91048,92065,93082,0,0.64200002,0.5312,824457.070,9478.59,25
262,Wanderlândia,10978,11190,11260,11331,11401,0,0.63800001,0.5206,80896.545,7368.97,27
263,"Vista Alegre",2832,2783,2766,2750,2734,0,0.73900002,0.5715,47583.581,16802.11,23
264,Canaã,4631,4584,4568,4552,4536,0,0.64899999,0.5035,36900.704,7968.19,11
265,Itagi,13053,12580,12423,12265,12107,0,0.54299998,0.4783,61854.675,4738.73,5
266,"Campos Altos",14213,14631,14771,14910,15049,0,0.70200002,0.4052,225393.820,15858.29,11
267,"São José Da Laje",22689,23174,23336,23498,23660,0,0.57300001,0.4915,159223.454,7017.65,2
268,"Júlio Borges",5377,5530,5581,5633,5684,0,0.58200002,0.5331,19360.417,3600.60,17
269,"Piedade Do Rio Grande",4709,4603,4567,4532,4497,0,0.67799997,0.4664,180458.164,38321.97,11
270,"Lindolfo Collor",5229,5474,5555,5637,5718,0,0.71200001,0.3774,121679.179,23270.07,23
271,"Gastão Vidigal",4193,4375,4436,4497,4557,0,0.72299999,0.4300,44135.003,10525.88,26
272,Encanto,5228,5357,5400,5443,5486,0,0.62900001,0.4735,24973.174,4776.81,20
273,Alpercata,7172,7234,7254,7275,7296,0,0.64600003,0.4758,46737.545,6516.67,11
274,"Serra Negra",26362,27115,27366,27618,27869,0,0.76700002,0.4836,361503.042,13713.04,26
275,"Nova Marilândia",2925,3096,3153,3211,3268,0,0.70400000,0.4381,61050.930,20872.11,13
276,"Visconde Do Rio Branco",37952,39558,40094,40629,41164,0,0.70899999,0.4941,579185.568,15261.00,11
277,Ramilândia,4134,4214,4240,4267,4294,0,0.63000000,0.4775,45877.567,11097.62,18
278,Mulungu,11485,12261,12520,12779,13038,0,0.60699999,0.5653,52810.995,4598.26,6
279,Assaré,22448,22918,23074,23231,23388,0,0.60000002,0.5933,87161.319,3882.81,6
280,Muricilândia,3152,3294,3341,3388,3435,0,0.59600002,0.5707,32695.590,10372.97,27
281,"São José Das Missões",2720,2636,2608,2580,2552,0,0.65100002,0.4333,41812.242,15372.15,23
282,Bálsamo,8160,8406,8488,8570,8652,0,0.75599998,0.4387,138743.097,17002.83,26
283,Urânia,8836,8839,8840,8842,8843,0,0.74599999,0.4649,112843.242,12770.85,26
284,"Altamira Do Paraná",4306,3498,3229,2960,2690,0,0.66700000,0.5848,41404.648,9615.57,18
285,"Lavras Da Mangabeira",31096,31064,31053,31043,31032,0,0.61299998,0.5868,120970.199,3890.22,6
286,"Dom Aquino",8131,8045,8016,7988,7959,0,0.69000000,0.5340,196273.243,24138.88,13
287,"Centro Novo Do Maranhão",17622,18542,18849,19156,19463,0,0.51800001,0.5576,107757.341,6114.93,10
288,"Alvorada De Minas",3548,3554,3556,3559,3561,0,0.57200003,0.6221,25530.644,7195.78,11
289,Virgínia,8626,8604,8597,8590,8582,0,0.65100002,0.4741,83030.725,9625.63,11
290,"Centro Do Guilherme",12517,14427,15063,15700,16336,0,0.54200000,0.5694,49450.727,3950.69,10
291,Itambé,5977,5983,5985,5988,5990,0,0.74599999,0.3638,85946.126,14379.48,18
292,"Olímpio Noronha",2533,2619,2647,2676,2705,0,0.67400002,0.4065,23693.187,9353.80,11
293,"Castelo Do Piauí",18338,18338,18338,18338,18337,0,0.58700001,0.4893,81181.971,4426.98,17
294,"Passa Sete",5159,5314,5365,5417,5468,0,0.62199998,0.4523,59564.295,11545.71,23
295,"Padre Bernardo",27689,29542,30159,30777,31394,0,0.65100002,0.5716,186985.654,6753.07,9
296,"Colorado Do Oeste",18602,17615,17286,16957,16628,0,0.68500000,0.5154,226177.095,12158.75,21
297,Mauriti,44217,44762,44944,45126,45308,0,0.60500002,0.5618,176511.546,3991.94,6
298,Aloândia,2044,2019,2010,2002,1994,0,0.69700003,0.4528,18579.713,9089.88,9
299,"Mariano Moro",2210,2131,2104,2078,2052,0,0.73000002,0.4687,27705.671,12536.50,23
300,"São Félix Do Tocantins",1445,1498,1515,1533,1551,0,0.57400000,0.6346,8977.493,6212.80,27
301,Jurema,14494,14720,14795,14871,14946,0,0.50900000,0.5139,64303.974,4436.59,16
302,"Novo Airão",14780,16319,16832,17345,17857,0,0.56999999,0.6037,70209.558,4750.31,3
303,"Vitor Meireles",5208,5115,5084,5053,5021,0,0.67299998,0.5635,75000.757,14401.07,24
304,"Santa Lúcia",3926,3866,3846,3826,3806,0,0.68699998,0.4455,49073.904,12499.72,18
305,Porteiras,15065,14887,14828,14769,14709,0,0.62199998,0.4995,59398.732,3942.83,6
306,"Oscar Bressane",2539,2535,2534,2533,2531,0,0.74900001,0.4496,31531.908,12419.03,26
307,"Zé Doca",50160,51368,51770,52173,52576,0,0.59500003,0.5290,204419.196,4075.34,10
308,Cubatão,118797,121943,122992,124041,125090,0,0.73699999,0.4720,6199085.888,52182.18,26
309,Miranda,25615,26397,26658,26919,27180,0,0.63200003,0.5526,257077.372,10036.20,12
310,Pinhão,5973,6192,6265,6338,6410,0,0.58300000,0.4268,39713.018,6648.76,25
311,"Antônio Carlos",7455,7761,7863,7966,8068,0,0.74900001,0.4333,279568.221,37500.77,24
312,Quixabeira,9548,9573,9581,9589,9597,0,0.57800001,0.5053,34762.768,3640.84,5
313,Brotas,21580,22388,22658,22927,23196,0,0.74000001,0.4204,394279.958,18270.62,26
314,"Sud Mennucci",7440,7463,7470,7478,7485,0,0.74699998,0.5411,199082.410,26758.39,26
315,Britânia,5509,5578,5601,5624,5647,0,0.67199999,0.5573,57606.804,10456.85,9
316,"João Dourado",22359,23377,23716,24055,24394,0,0.59299999,0.5384,119332.817,5337.13,5
317,Banzaê,11811,12008,12073,12139,12204,0,0.57900000,0.4716,43248.086,3661.68,5
318,Alvorada,195718,199243,200418,201593,202768,0,0.69900000,0.4423,1473404.919,7528.20,23
319,"São Miguel De Taipu",6696,6879,6940,7001,7062,0,0.54799998,0.4897,27746.045,4143.67,15
320,Anori,16289,17780,18277,18774,19270,0,0.56099999,0.5984,73106.627,4488.10,3
321,Brejetuba,11921,11991,12015,12038,12061,0,0.65600002,0.4909,133800.929,11223.97,8
322,Paineiras,4631,4552,4525,4499,4473,0,0.66900003,0.4626,47744.244,10309.71,11
323,"São Pedro Da Serra",3317,3459,3507,3554,3601,0,0.73900002,0.4188,35552.753,10718.35,23
324,"Canudos Do Vale",1807,2349,2530,2711,2891,0,0.71300000,0.5385,24999.987,13835.08,23
325,Picuí,18226,18325,18358,18391,18424,0,0.60799998,0.5281,84547.491,4638.84,15
326,"São Miguel Do Tocantins",10490,11091,11292,11492,11692,0,0.62300003,0.5613,48871.911,4658.90,27
327,Orizona,14292,14660,14782,14905,15027,0,0.71499997,0.5127,237262.129,16601.04,9
328,Japaraíba,3950,4093,4141,4189,4236,0,0.72100002,0.3723,46539.290,11782.10,11
329,Iapu,10331,10515,10576,10638,10699,0,0.65399998,0.5244,56146.978,5434.81,11
330,Montividiu,10576,11428,11712,11996,12280,0,0.73299998,0.4812,335479.703,31720.85,9
331,"Santana Do Livramento",82513,80012,79179,78345,77511,0,0.72700000,0.5542,1010021.833,12240.76,23
332,Araputanga,15387,15901,16072,16243,16414,0,0.72500002,0.5172,292545.013,19012.48,13
333,Sabinópolis,15707,15538,15482,15426,15370,0,0.63800001,0.5231,91524.313,5826.98,11
334,"Salvador Do 5",6747,6697,6681,6664,6647,0,0.74000001,0.3760,173227.141,25674.69,23
335,"Guia Lopes Da Laguna",10368,10144,10069,9995,9920,0,0.67500001,0.5826,118095.994,11390.43,12
336,"Palmeira Das Missões",34335,33178,32792,32407,32021,0,0.73699999,0.5304,652249.231,18996.63,23
337,Jacareí,211308,217313,219315,221317,223318,0,0.77700001,0.4993,5661581.711,26793.03,26
338,Bandeirantes,32182,31717,31562,31407,31252,1,0.72700000,0.4929,335624.535,10428.95,18
339,Piumhi,31885,32816,33126,33436,33746,0,0.73699999,0.4741,600920.870,18846.51,11
340,"Jatobá Do Piauí",4637,4734,4766,4799,4831,0,0.56599998,0.4702,23617.842,5093.35,17
341,"São Benedito Do 5",13939,14978,15324,15670,16016,0,0.52999997,0.5283,52051.314,3734.22,16
342,"Jacobina Do Piauí",5719,5728,5731,5734,5736,0,0.53500003,0.5286,24589.237,4299.57,17
343,"Afonso Bezerra",10879,10883,10884,10885,10886,0,0.58499998,0.5224,46855.922,4307.01,20
344,"Porto Mauá",2544,2467,2441,2415,2389,0,0.69800001,0.4213,36315.574,14274.99,23
345,Dobrada,7941,8221,8315,8408,8501,0,0.71799999,0.3872,69566.100,8760.37,26
346,Itanhém,20199,19859,19745,19632,19518,0,0.63700002,0.5424,128648.661,6369.06,5
347,"Porto Murtinho",15369,15985,16190,16396,16601,0,0.66600001,0.6237,255649.571,16634.11,12
348,"Sítio da Abadia",2821,2863,2877,2891,2905,0,0.61699998,0.5670,24157.823,8563.57,9
349,"Salto Grande",8787,8890,8924,8959,8993,0,0.70400000,0.4376,130672.416,14871.11,26
350,Itaiópolis,20315,20684,20807,20930,21052,0,0.70800000,0.5099,385798.944,18990.84,24
351,Varjão,3661,3704,3718,3732,3746,0,0.68699998,0.4731,33471.149,9142.62,9
352,"São Félix",14099,14219,14259,14299,14339,0,0.63900000,0.4921,72963.117,5175.06,5
353,"Ronda Alta",10228,10281,10299,10317,10334,0,0.72399998,0.5422,157138.335,15363.54,23
354,Chapadinha,73281,76869,78065,79261,80456,0,0.60399997,0.6019,331575.374,4524.71,10
355,"Alto Alegre",4105,4058,4043,4027,4011,0,0.69999999,0.3638,58816.239,14327.95,26
356,Cavalcante,9394,9467,9492,9516,9540,0,0.58399999,0.6294,306231.036,32598.58,9
357,Brasília,2562963,2716508,2767690,2818872,2870053,1,0.82400000,0.6370,149906318.900,58489.46,7
358,"Balneário Gaivota",8244,9082,9362,9641,9920,0,0.72799999,0.4750,69692.700,8453.75,24
359,Taipu,11836,11928,11958,11989,12019,0,0.56900001,0.4581,75918.175,6414.17,20
360,"Rio Grande Do Piauí",6429,6518,6548,6578,6608,0,0.57200003,0.5471,24968.137,3883.67,17
361,Tarauacá,35526,38373,39322,40271,41219,0,0.53899997,0.6481,291011.215,8191.50,1
362,"São Domingos Do Cariri",2420,2489,2512,2536,2559,0,0.58899999,0.4803,12310.553,5087.01,15
363,"Paraíso Do 5",7336,7373,7386,7398,7410,0,0.67600000,0.3743,96616.950,13170.25,23
364,"Novo Horizonte Do Oeste",10237,9625,9421,9218,9014,0,0.63400000,0.5214,119091.857,11633.47,21
365,Independência,6618,6411,6342,6273,6204,0,0.69300002,0.4865,118202.471,17860.75,23
366,"São Lourenço Do Oeste",21797,22442,22657,22872,23087,0,0.74900001,0.4706,554895.951,25457.45,24
367,Muribeca,7342,7414,7438,7463,7487,0,0.62599999,0.4923,50314.311,6852.94,25
368,"Barra Do Corda",82692,84056,84510,84965,85419,0,0.60600001,0.6321,493848.663,5972.15,10
369,"São Paulo Do Potengi",15866,16479,16684,16888,17092,0,0.62199998,0.4835,100157.583,6312.72,20
370,Araripina,77363,79303,79949,80596,81242,0,0.60200000,0.5653,413682.269,5347.29,16
371,Pinhalão,6210,6208,6207,6207,6206,0,0.69700003,0.4924,54811.011,8826.25,18
372,Natuba,10566,10567,10568,10568,10568,0,0.54100001,0.5442,47864.351,4530.04,15
373,"Presidente Epitácio",41324,41932,42134,42337,42540,0,0.75000000,0.4855,448253.984,10847.30,26
374,"Balneário Rincão",0,0,0,12018,0,0,0.00000000,0.0000,0.000,0.00,24
375,"Nova Itaberaba",4267,4270,4271,4273,4274,0,0.73600000,0.5448,57043.708,13368.57,24
376,Abreulândia,2387,2446,2466,2486,2506,0,0.66500002,0.7146,19109.189,8005.53,27
377,"Riachão Do Poço",4164,4305,4352,4399,4446,0,0.55500001,0.4975,20828.794,5002.11,15
378,Curvelo,74184,76186,76853,77520,78187,0,0.71300000,0.5213,767201.237,10341.87,11
379,Travesseiro,2314,2304,2300,2297,2293,0,0.70099998,0.3516,45891.924,19832.29,23
380,"Cônego Marinho",7089,7273,7334,7395,7456,0,0.62099999,0.5294,34289.974,4837.07,11
381,Fortim,14851,15687,15965,16244,16522,0,0.62400001,0.5124,78141.370,5261.69,6
382,"Santo Antônio Do Sudoeste",18905,19216,19319,19423,19526,0,0.67100000,0.5244,160830.019,8507.27,18
383,Marialva,31972,32953,33280,33607,33934,0,0.73500001,0.4399,486536.456,15217.58,18
384,Tapiraí,1873,1865,1862,1860,1857,0,0.66700000,0.4552,31601.493,16872.13,11
385,Cascavel,286172,298413,302493,306574,310654,4,0.78200001,0.5206,5190870.022,18138.99,18
386,"Senador Modestino Gonçalves",4574,4389,4328,4266,4204,0,0.62000000,0.4339,30873.805,6749.85,11
387,"Dois Irmãos Das Missões",2157,2095,2074,2053,2032,0,0.67000002,0.5237,55969.467,25947.83,23
388,Itaipé,11798,12112,12217,12322,12426,0,0.55199999,0.4875,59452.636,5039.21,11
389,Colméia,8607,8384,8309,8235,8160,0,0.67100000,0.5059,78086.494,9072.44,27
390,Peixe,10389,10877,11039,11202,11365,0,0.67400002,0.6359,334006.820,32150.05,27
391,Espinosa,31113,31154,31167,31181,31194,0,0.62699997,0.4586,155761.094,5006.30,11
392,"Nova Monte Verde",8088,8466,8592,8719,8845,0,0.69099998,0.5092,155352.948,19207.83,13
393,Agudo,16729,16511,16439,16366,16293,0,0.69400001,0.5226,275105.113,16444.80,23
394,Igarapé-miri,58023,59649,60191,60733,61274,0,0.54699999,0.5343,176825.690,3047.51,14
395,"Engenheiro Paulo De Frontin",13239,13562,13669,13777,13884,0,0.72200000,0.4607,147458.776,11138.21,19
396,Guaraciama,4719,4794,4819,4844,4869,0,0.67699999,0.4206,29481.362,6247.37,11
397,Juti,5900,6176,6268,6360,6451,0,0.62300003,0.5266,87867.012,14892.71,12
398,"Capão Do Leão",24294,24467,24524,24582,24640,0,0.63700002,0.4493,367763.342,15138.03,23
399,Caraguatatuba,100899,107492,109690,111888,114086,1,0.75900000,0.5202,1345632.454,13336.43,26
400,Gurjão,3159,3270,3307,3344,3381,0,0.62500000,0.4618,17061.966,5401.07,15
401,"Areia Branca",25263,26083,26356,26630,26903,0,0.68199998,0.4815,455958.588,18048.47,20
402,Estância,64464,66103,66649,67195,67741,0,0.64700001,0.5383,1029448.958,15969.36,25
403,"Monte Santo Do Tocantins",2085,2150,2171,2193,2215,0,0.62000000,0.4928,20298.187,9735.34,27
404,"Santa Rosa De Lima",3752,3799,3815,3831,3846,0,0.59200001,0.4698,23610.883,6292.88,25
405,Caroebe,8114,8841,9083,9325,9567,0,0.63900000,0.5549,83945.853,10345.80,22
406,Patu,11964,12202,12281,12361,12440,0,0.61799997,0.5253,59389.856,4964.05,20
407,Cascavel,66124,68823,69722,70622,71521,0,0.64600003,0.4893,447136.701,6762.09,6
408,Tabira,26430,27140,27376,27613,27849,0,0.60500002,0.5214,113182.941,4282.37,16
409,"São Mamede",7748,7667,7640,7613,7586,0,0.64099997,0.5267,38551.776,4975.71,15
410,Canguçu,53268,53814,53996,54179,54361,0,0.64999998,0.5034,597312.012,11213.34,23
411,Jaguaripe,16467,17381,17685,17990,18294,0,0.55599999,0.5592,72804.917,4421.26,5
412,Nanuque,40816,40575,40495,40415,40334,0,0.70099998,0.5149,432587.294,10598.47,11
413,Triunfo,15006,14967,14954,14942,14929,0,0.67000002,0.5645,69199.593,4611.46,16
414,Luislândia,6405,6490,6519,6547,6575,0,0.61400002,0.5867,31422.164,4905.88,11
415,Itajobi,14553,14650,14682,14715,14747,0,0.73000002,0.3933,254076.744,17458.72,26
416,Taquarussu,3512,3518,3520,3522,3523,0,0.65100002,0.4476,68237.948,19429.94,12
417,"Boqueirão Do Leão",7673,7627,7612,7597,7582,0,0.69999999,0.4718,91170.096,11881.94,23
418,"Floresta Do Piauí",2482,2502,2508,2515,2522,0,0.53799999,0.5150,10176.328,4100.05,17
419,Tucumã,33651,36154,36988,37822,38656,0,0.65899998,0.5445,305966.779,9092.35,14
420,"Lagoa Dourada",12267,12501,12579,12658,12736,0,0.67600000,0.5345,103175.229,8410.80,11
421,"Salvador Das Missões",2669,2670,2671,2671,2671,0,0.75300002,0.3602,65575.394,24569.27,23
422,"São Lourenço Da Mata",102956,106722,107978,109233,110488,0,0.65300000,0.5173,522070.356,5070.81,16
423,"André Da Rocha",1216,1247,1257,1268,1278,0,0.72000003,0.5069,35180.856,28931.63,23
424,"São Sebastião Da Boa Vista",22890,24458,24980,25503,26026,0,0.55800003,0.5460,71316.692,3115.63,14
425,"Pinheirinho Do Vale",4503,4599,4631,4663,4694,0,0.70999998,0.5742,54873.618,12186.01,23
426,Arataca,10403,10159,10077,9996,9914,0,0.55900002,0.4706,60596.458,5824.90,5
427,Queimadas,24583,24574,24571,24568,24565,0,0.59200001,0.5201,104522.860,4251.84,5
428,Cabedelo,57926,62454,63964,65473,66982,1,0.74800003,0.7047,2460909.570,42483.68,15
429,Capelinha,34796,35866,36222,36579,36935,0,0.65300000,0.5335,239226.377,6875.11,11
430,Pirassununga,70138,71720,72248,72775,73302,0,0.80100000,0.5210,1654023.085,23582.41,26
431,"Nova Maringá",6590,7382,7646,7910,8174,0,0.66299999,0.4962,186278.407,28266.83,13
432,Ibiam,1945,1942,1941,1940,1939,0,0.72500002,0.4723,23270.065,11964.04,24
433,Vicência,30731,31304,31495,31687,31878,0,0.60500002,0.5108,183903.443,5984.30,16
434,"Santa Helena",23425,24305,24599,24892,25185,0,0.74400002,0.5292,353950.870,15109.96,18
435,"Vista Alegre Do Prata",1569,1554,1549,1545,1540,0,0.77999997,0.4407,37062.300,23621.61,23
436,"Santa Helena De Minas",6055,6146,6176,6206,6236,0,0.56699997,0.4983,27577.381,4554.48,11
437,Xapuri,16016,17234,17640,18046,18452,0,0.59899998,0.5900,176831.839,11040.95,1
438,"Sebastião Leal",4116,4200,4228,4257,4285,0,0.56199998,0.5964,67526.953,16405.97,17
439,Araucária,119207,126692,129187,131682,134176,1,0.74000001,0.4637,12371028.210,103777.70,18
440,Itacajá,7104,7191,7220,7249,7277,0,0.61199999,0.5928,57070.182,8033.53,27
441,Suzano,262568,272731,276119,279507,282895,0,0.76499999,0.4910,5759762.168,21936.27,26
442,"Otacílio Costa",16348,17055,17290,17526,17761,0,0.74000001,0.4161,501631.041,30684.55,24
443,"Carmo Do Cajuru",20018,20876,21162,21449,21735,0,0.70999998,0.4463,200256.169,10003.81,11
444,"Balneário Camboriú",108107,118503,121968,125433,128898,1,0.84500003,0.5261,2007577.002,18570.28,24
445,Turvelândia,4399,4662,4749,4837,4924,0,0.69099998,0.4536,193625.879,44015.89,9
446,"Santa Cruz Da Conceição",3998,4138,4185,4232,4278,0,0.79000002,0.6755,70827.359,17715.70,26
447,"Wenceslau Braz",19294,19215,19188,19162,19135,0,0.68699998,0.5186,196864.974,10203.43,18
448,Turilândia,22850,24536,25098,25660,26221,0,0.53600001,0.5218,74046.809,3240.56,10
449,Botuverá,4468,4682,4753,4824,4895,0,0.72399998,0.2855,93897.634,21015.59,24
450,Forquilha,21786,23075,23505,23935,24365,0,0.64399999,0.4714,97765.702,4487.55,6
451,"Barra Do Ouro",4123,4286,4341,4395,4449,0,0.60299999,0.5505,32459.328,7872.75,27
452,"Pedro Régis",5779,6048,6137,6227,6317,0,0.54200000,0.5268,26427.477,4573.02,15
453,"Bom Jesus Do Galho",15376,15137,15057,14978,14898,0,0.62300003,0.5047,89279.680,5806.43,11
454,"Monte Sião",21203,22105,22406,22707,23008,0,0.72399998,0.4478,230487.461,10870.51,11
455,Envira,16328,15508,15235,14962,14689,0,0.50900000,0.6374,94793.970,5805.61,3
456,Diamante,6616,6525,6494,6464,6434,0,0.59299999,0.5640,28313.132,4279.49,15
457,"Caraúbas Do Piauí",5522,5736,5807,5879,5950,0,0.50500000,0.5863,24398.833,4418.48,17
458,"Humberto De Campos",26197,27676,28169,28663,29156,0,0.53500003,0.6312,86634.754,3307.05,10
459,"Barra De Santana",8205,8173,8163,8152,8141,0,0.56699997,0.4981,35667.118,4347.00,15
460,Mirinzal,14213,14575,14696,14817,14938,0,0.62199998,0.5160,40443.340,2845.52,10
461,"Sítio Novo",17007,17575,17764,17954,18143,0,0.56400001,0.5986,72301.072,4251.25,10
462,"São João Da Barra",32767,34293,34801,35310,35818,0,0.67100000,0.5102,3484706.529,106348.05,19
463,Candiota,8776,8989,9060,9132,9203,0,0.69800001,0.5165,322688.066,36769.38,23
464,"Capivari Do 5",3890,4125,4203,4282,4360,0,0.76599997,0.6919,142114.869,36533.39,23
465,"Carmo Da Mata",10927,11085,11138,11191,11243,0,0.68900001,0.4043,97709.406,8942.02,11
466,"Buriti Do Tocantins",9770,10348,10541,10734,10927,0,0.62699997,0.5732,49672.350,5084.17,27
467,"Novo Acordo",3762,3974,4044,4115,4185,0,0.63900000,0.5510,24377.172,6479.84,27
468,Petrolândia,6131,6049,6021,5994,5966,0,0.71600002,0.4786,113540.531,18519.09,24
469,"Água Doce",6960,6995,7007,7019,7030,0,0.69800001,0.5432,196242.942,28195.83,24
470,"Monte Alegre",20670,21209,21388,21568,21748,0,0.60900003,0.5480,106480.786,5151.47,20
471,Altair,3814,3899,3928,3956,3984,0,0.68699998,0.4243,142803.134,37441.83,26
472,Bacabeira,14965,16300,16745,17190,17634,0,0.62900001,0.5571,117822.161,7873.18,10
473,"Érico Cardoso",10855,10464,10333,10203,10072,0,0.58399999,0.4916,38948.037,3588.03,5
474,"Nova Santa Rita",4192,4205,4209,4213,4217,0,0.55400002,0.6312,15358.060,3663.66,17
475,Conceição,18366,18497,18540,18584,18627,0,0.59200001,0.5623,84245.551,4587.04,15
476,Pocrane,8998,8742,8657,8572,8486,0,0.62599999,0.4667,58458.625,6496.85,11
477,"Santa Filomena",6096,6116,6122,6129,6135,0,0.54400003,0.5929,43926.004,7205.71,17
478,"Planalto Da Serra",2726,2680,2664,2649,2633,0,0.65600002,0.4518,34098.972,12508.79,13
479,"São Francisco De Assis Do Piauí",5575,6106,6283,6460,6636,0,0.48500001,0.6039,17762.455,3186.09,17
480,"Barbosa Ferraz",12653,12216,12070,11925,11779,0,0.69599998,0.4910,106074.162,8383.32,18
481,Piranhas,11268,10962,10860,10759,10657,0,0.72100002,0.5011,132480.852,11757.26,9
482,Pitanga,32645,31680,31359,31037,30715,0,0.70200002,0.5279,373747.318,11448.84,18
483,Alexânia,23828,24962,25340,25719,26097,0,0.68199998,0.4817,327834.368,13758.37,9
484,Macaúbas,47067,48645,49171,49698,50224,0,0.60900003,0.5604,170675.433,3626.22,5
485,"São João De Meriti",459356,462320,463308,464296,465284,0,0.71899998,0.4620,4826211.740,10506.47,19
486,Anhembi,5648,5982,6093,6205,6316,0,0.72100002,0.4241,117516.623,20806.77,26
487,Coribe,14301,14047,13962,13878,13793,0,0.60000002,0.5877,78369.925,5480.03,5
488,"Barão De Cotegipe",6529,6410,6370,6330,6290,0,0.71899998,0.4218,117537.613,18002.39,23
489,"Hugo Napoleão",3771,3791,3798,3805,3812,0,0.59899998,0.5491,15853.782,4204.13,17
490,Pedreiras,39481,39377,39342,39308,39273,0,0.68199998,0.6056,265432.691,6723.05,10
491,"Morro Da Garça",2661,2571,2541,2512,2482,0,0.64800000,0.4732,59474.410,22350.40,11
492,"Belém Do Piauí",3284,3541,3626,3712,3797,0,0.55100000,0.5386,11132.646,3389.97,17
493,"Monte Azul Paulista",18931,18744,18682,18620,18558,0,0.75300002,0.4650,380958.333,20123.52,26
494,"Bonfinópolis De Minas",5867,5694,5637,5579,5521,0,0.67799997,0.4784,94701.960,16141.46,11
495,"Conceição Dos Ouros",10388,10826,10972,11118,11263,0,0.70300001,0.3894,129392.140,12455.92,11
496,"Santa Cruz De Minas",7870,8118,8201,8284,8367,0,0.70599997,0.3938,40885.451,5195.10,11
497,Paragominas,97788,104189,106323,108457,110591,0,0.64499998,0.6151,1235378.970,12633.24,14
